Unnamed: 0,ID,Movie Name,Year,Timing(min),Rating(10),Votes,Genre,Language
7813,tt0261073,Mohabbat Ki Jeet,1960,0.0,0.0,0.0,-,hindi
7814,tt0242568,Kalyug Aur Ramayan,1987,0.0,4.4,52.0,Drama            ,hindi
7815,tt0187484,Sardar Papa Rayudu,1980,151.0,5.7,108.0,"Action, Drama            ",telugu
7816,tt1575657,Prema Kosam,2000,0.0,6.4,9.0,Action            ,telugu
7817,tt0268740,Vayanadan Thampan,1978,0.0,6.5,26.0,Horror            ,malayalam
7818,tt14506948,Jogakhichuri,2021,105.0,0.0,0.0,"Comedy, Thriller            ",bengali
7819,tt8067846,Midida Shruthi,1992,150.0,0.0,0.0,"Drama, Romance            ",kannada
7820,tt11605764,By-Lane2,2013,0.0,0.0,0.0,"Short, Biography            ",assamese
7821,tt6328044,Shaheen Air,2013,1.0,0.0,0.0,Short            ,urdu
7822,tt2762902,Madam Zorro,1962,0.0,0.0,0.0,Action            ,hindi
7823,tt0115043,Zameen,1987,0.0,4.6,55.0,Drama            ,hindi
7824,tt12808290,Saat Pardon Mein,2012,0.0,0.0,0.0,Drama            ,urdu
7825,tt0246139,Paduka Pattabhishekham,1945,0.0,0.0,0.0,Drama            ,telugu
7826,tt6267848,D4 Dance,2014,52.0,0.0,0.0,Music            ,malayalam
7827,tt7884844,The Cord,2018,115.0,0.0,0.0,Drama            ,marathi
7828,tt13690242,Bindas Hudugi,2010,0.0,0.0,0.0,Drama            ,kannada
7829,tt13776286,Karagattakkari,2005,0.0,0.0,0.0,Drama            ,tamil
7830,tt6632208,Talav,2017,112.0,8.3,6.0,Romance            ,marathi
7831,tt8737654,Jhansi rani,1988,129.0,0.0,0.0,Thriller            ,telugu
7832,tt1016177,Go,2007,110.0,2.7,144.0,"Crime, Drama, Romance            ",hindi
7833,tt10433062,O Pilla Nee Valla,2017,0.0,0.0,0.0,Drama            ,telugu
7834,tt7510984,Spellbound,2018,0.0,0.0,0.0,Mystery            ,hindi
7835,tt7661390,Gangs of London,2020,0.0,8.1,21522.0,"Action, Crime, Drama            ",urdu
7836,-,Salmon 3D,2018,120.0,0.0,0.0,Thriller            ,tamil
7837,tt0355671,Kumkuma Tilakam,1983,0.0,0.0,0.0,-,telugu
7838,tt0257359,Aame Katha,1977,0.0,6.6,8.0,-,telugu
7839,tt0316457,Qahar,1995,0.0,7.0,9.0,-,punjabi
7840,tt5933706,Saansein: The Last Breath,2016,101.0,3.1,143.0,"Horror, Romance            ",hindi
7841,tt1934208,Char Adhyay,1997,110.0,6.8,45.0,Romance            ,bengali
7842,tt0154960,Nootrukku Noor,1971,0.0,7.3,65.0,Drama            ,tamil
7843,tt14149012,Jodi No. 1,2009,0.0,0.0,0.0,Drama            ,kannada
7844,tt11423112, Alif Laila,19972002,0.0,0.0,0.0,"Adventure, Fantasy            ",urdu
7845,tt0215515,Anand Math,1952,176.0,7.6,85.0,"Biography, Drama, History            ",hindi
7846,tt0262303,BrahmaNaidu,1987,0.0,0.0,0.0,-,telugu
7847,tt5571730,Exotic Bride,2017,0.0,0.0,0.0,Drama            ,hindi
7848,tt10579952,Master,2021,179.0,7.0,51930.0,"Action, Thriller            ",tamil
7849,tt13594118,Dear Karachi,2020,50.0,8.9,8.0,"Drama, Documentary, Mystery            ",urdu
7850,tt0364379,Gokul Ka Chor,1959,0.0,0.0,0.0,-,hindi
7851,tt5821346,Nati Khel,2017,96.0,9.0,6.0,Drama            ,marathi
7852,tt3146130,Jawani Janeman,1992,0.0,0.0,0.0,Romance            ,hindi
7853,tt0352476,Jungle Boy,1987,89.0,0.0,0.0,-,malayalam
7854,tt1368453,Chargesheet,2011,0.0,6.3,97.0,"Drama, Thriller            ",hindi
7855,tt7125262,Shamantakamani,2017,130.0,6.9,421.0,Drama            ,telugu
7856,tt0318691,Shrimati,1966,0.0,0.0,0.0,-,telugu
7857,tt6758480,Story Kathe,2013,0.0,0.0,0.0,Thriller            ,kannada
7858,tt0155799,Karma,1933,68.0,6.2,12.0,"Drama, Romance            ",hindi
7859,tt0049138,Devta,1956,178.0,5.6,15.0,"Adventure, Drama            ",hindi
7860,tt14220706,Maahi,2021,0.0,0.0,0.0,Drama            ,urdu
7861,tt0076527,Parvarish,1977,162.0,6.9,923.0,"Action, Crime, Drama            ",hindi
7862,tt9808564,Happy Sardar,2019,153.0,3.4,198.0,"Comedy, Romance            ",malayalam
7863,tt5698044,Dham Dhoom,2013,150.0,0.0,0.0,Comedy            ,marathi
7864,tt10602826,KAYA: The Mystery Unfolds,2018,119.0,5.6,11.0,Mystery            ,bengali
7865,tt9789172,Sarala Virala,2019,51.0,0.0,0.0,Biography            ,kannada
7866,tt1370437,Saluun,2009,0.0,0.0,0.0,Drama            ,hindi
7867,-,Full Stop (Gujarati),2018,0.0,0.0,0.0,Action            ,gujarati
7868,tt3090968,Baankelal,1972,0.0,0.0,0.0,Drama            ,hindi
7869,tt5347160,Podmo Patar Jol,2015,154.0,6.3,29.0,Romance            ,bengali
7870,tt0357328,Yeh Dil,2003,147.0,3.8,195.0,"Drama, Romance            ",hindi
7871,tt0261660,Dongalunnaru Jagratha,1958,0.0,0.0,0.0,-,telugu
7872,tt4418232,Yaaruda Mahesh,2013,132.0,5.8,55.0,"Comedy, Drama, Romance            ",tamil
7873,tt0246457,Beauty Parlor,1997,19.0,5.7,11.0,Short            ,urdu
7874,tt7471004,The House Next Door,2017,137.0,6.8,2077.0,Horror            ,telugu
7875,tt14079418,Zale Mokale Aakash,2010,0.0,0.0,0.0,Drama            ,marathi
7876,tt3184334,Atyachaar,1978,0.0,0.0,0.0,Drama            ,hindi
7877,tt5951704,Dharam Yudh Morcha,2016,122.0,7.0,70.0,"Action, Biography            ",punjabi
7878,tt0258908,Raghumaina,1983,0.0,5.7,6.0,-,marathi
7879,tt1234609,Ann Parh,1966,0.0,0.0,0.0,-,punjabi
7880,tt6484982,Newton,2017,106.0,7.7,17166.0,"Comedy, Drama            ",hindi
7881,tt3420268,Thirudi,1974,0.0,0.0,0.0,-,tamil
7882,tt3687410,Gentleman Daku,1960,0.0,0.0,0.0,Action            ,hindi
7883,tt0244522,Ghumiye Achhe Gram,1948,0.0,0.0,0.0,-,bengali
7884,tt0256850,Kadalpalam,1969,0.0,6.6,9.0,-,malayalam
7885,tt4975894,Inteha Julmo Ki,1999,0.0,0.0,0.0,Action            ,hindi
7886,tt0833493,Love Ke Chakkar Mein,2006,126.0,4.3,39.0,Comedy            ,hindi
7887,tt3455166,Meenakshi,2005,131.0,0.0,0.0,Romance            ,telugu
7888,tt4315658,Pugaippadam,2010,0.0,3.3,6.0,Drama            ,tamil
7889,tt1137434,Aabra Ka Daabra,2004,144.0,2.3,254.0,Fantasy            ,hindi
7890,tt3099380,Akka Pakka,2013,114.0,0.0,0.0,Comedy            ,kannada
7891,tt0259848,Amara Prema,1978,0.0,5.9,19.0,-,telugu
7892,tt0187261,Mallamma Katha,1973,0.0,4.4,8.0,-,telugu
7893,tt0265452,Officer,2001,0.0,4.2,119.0,"Action, Crime, Drama            ",hindi
7894,tt12915988,Student Power,2018,115.0,0.0,0.0,Drama            ,telugu
7895,tt1603864,Khanabadosh,1952,0.0,0.0,0.0,Drama            ,urdu
7896,tt1611120,Naya Daur,1958,0.0,0.0,0.0,Drama            ,urdu
7897,tt9477412,Kanjoos,1950,0.0,0.0,0.0,Drama            ,hindi
7898,-,Tonu Sharma,2018,0.0,0.0,0.0,Drama            ,hindi
7899,tt13637892,Janmoni Vol 1,2009,78.0,0.0,0.0,"Musical, Romance            ",assamese
7900,tt0245217,Krishna Kanhaiya,1952,0.0,0.0,0.0,Fantasy            ,hindi
7901,-,Love Pannunga Life Nallarukkum,2018,0.0,0.0,0.0,Drama            ,tamil
7902,tt7609024,Dildar Sawaria,2013,0.0,0.0,0.0,Action            ,bhojpuri
7903,tt0366864,Panchayat,1958,134.0,6.8,13.0,"Drama, Family            ",hindi
7904,tt0273870,Narasimham,2000,175.0,7.5,1492.0,"Action, Drama            ",malayalam
7905,tt0379477,Shri Krishn Arjun Yuddha,1945,0.0,0.0,0.0,"Drama, Fantasy, History            ",hindi
7906,tt0446146,Kanoon Ki Hathkadee,1988,0.0,4.6,7.0,Action            ,hindi
7907,tt3850358,Alludu Seenu,2014,151.0,4.3,455.0,"Action, Comedy            ",telugu
7908,tt14234016,Raqs-e-Bismil,2020,0.0,9.3,61.0,-,urdu
7909,tt0292570,Kante Koothurne Kanu,1998,0.0,5.8,16.0,Drama            ,telugu
7910,tt11354814,Hagalu Kanasu,2019,128.0,0.0,0.0,Comedy            ,kannada
7911,tt0400798,Sasneham Sumithra,2004,104.0,5.5,65.0,"Drama, Mystery, Thriller            ",malayalam
7912,tt0959281,Allari Pidugu,2005,171.0,2.8,335.0,"Action, Drama, Romance            ",telugu
7913,tt3362666,Dili Supari Baikochi,2008,0.0,0.0,0.0,Comedy            ,marathi
7914,tt6054118,Mero Gaon: My Village,2016,0.0,0.0,0.0,"Documentary, Short            ",nepali
7915,tt8185028,Dwimukham,2018,10.0,8.4,11.0,"Short, Drama            ",malayalam
7916,tt4979554,Yeh Hai Gaddar,1993,0.0,0.0,0.0,Action            ,hindi
7917,tt8649460,The Divine Touch,2018,120.0,0.0,0.0,Family            ,malayalam
7918,tt12275450,Bhairu Pehelwan Ki Jai,1978,0.0,0.0,0.0,Drama            ,marathi
7919,tt10173750,Pramanik - Ek Satya Katha,2017,134.0,0.0,0.0,-,marathi
7920,tt1582556,Mondi Mogullu Penki Pellalu,2010,150.0,0.0,0.0,Comedy            ,telugu
7921,tt1389567,Thayi Devaru,1971,136.0,7.8,10.0,-,kannada
7922,tt2419114,Balakka,2012,93.0,0.0,0.0,"Comedy, Drama, Romance            ",hindi
7923,tt0459605,Eklavya: The Royal Guard,2007,105.0,6.1,3173.0,"Action, Drama, Mystery            ",hindi
7924,tt0258071,Radha Krishna,1978,0.0,0.0,0.0,Drama            ,telugu
7925,tt0353978,Santhana Gopalam,1994,0.0,6.9,40.0,-,malayalam
7926,tt4319814,Kkamjori: The Weakness,2004,0.0,0.0,0.0,Thriller            ,hindi
7927,tt0494924,Be-Lagaam,2002,0.0,3.0,15.0,"Crime, Thriller            ",hindi
7928,tt6972140,Blackmail,2018,138.0,7.1,9461.0,"Comedy, Thriller            ",hindi
7929,tt8595996,Thulasidala,1985,134.0,6.2,5.0,"Horror, Thriller            ",kannada
7930,tt4060810,Bubbles,2015,14.0,0.0,0.0,"Short, Drama            ",urdu
7931,tt0064085,Bhai Bahen,1969,151.0,4.9,24.0,"Drama, Family            ",hindi
7932,tt0353722,Muthu Kudayum Choodi,1989,0.0,0.0,0.0,-,malayalam
7933,tt0280447,Auto Raja,1982,114.0,8.1,45.0,Drama            ,kannada
7934,tt0380660,Rangilla Ratan,1976,0.0,6.1,32.0,Action            ,hindi
7935,tt2961118,Little Superman,2014,120.0,3.8,36.0,Fantasy            ,malayalam
7936,tt12837224,Hridayamithu Madbaha - Vidhu Prathap,2018,6.0,0.0,0.0,"Short, Musical            ",malayalam
7937,tt5973036,The Great Indian Escape,2019,117.0,7.1,39.0,"Adventure, Biography, Drama            ",hindi
7938,tt12965070,Vilom,2020,82.0,6.3,52.0,Drama            ,hindi
7939,tt0308674,Oomai Vizhigal,1986,176.0,7.2,199.0,"Action, Crime, Mystery            ",tamil
7940,tt2714664,Singh vs. Kaur,2013,149.0,6.6,737.0,Comedy            ,punjabi
7941,tt3671398,Lady Tution Teacher,1995,0.0,0.0,0.0,Thriller            ,hindi
7942,tt5086104,Chhello Divas: A New Beginning,2015,138.0,8.3,2587.0,Comedy            ,gujarati
7943,tt4884660,Ek Roti Aur,2005,0.0,0.0,0.0,Drama            ,hindi
7944,tt8208268,Aduthathu,2011,0.0,0.0,0.0,Thriller            ,tamil
7945,tt2321159,A Celebration of Malayalam Cinema,2012,2.0,0.0,0.0,Short            ,malayalam
7946,tt0317979,Passport,1983,127.0,0.0,0.0,Thriller            ,malayalam
7947,tt4024944,Main Aur Charles,2015,119.0,6.3,1569.0,"Action, Biography, Crime            ",hindi
7948,tt1611036,Dil Mein Tu,1958,0.0,0.0,0.0,Romance            ,urdu
7949,tt7166458,Dabidar,1997,137.0,0.0,0.0,Drama            ,bengali
7950,tt0247015,Vardaan,1975,136.0,7.4,7.0,Drama            ,hindi
7951,tt7228220,Dekh Kemon Lage,2017,139.0,4.3,73.0,Comedy            ,bengali
7952,-,Sarpatta Parambarai,2021,0.0,0.0,0.0,"Action, Drama, Sport            ",tamil
7953,-,Ithihasa 2,2018,0.0,0.0,0.0,Comedy            ,malayalam
7954,tt0249869,Peechan,2000,0.0,2.9,31.0,-,urdu
7955,tt0314215,Itha Ivide Vare,1977,0.0,6.4,9.0,Drama            ,malayalam
7956,tt0158108,Prem Vivah,1979,0.0,6.0,23.0,"Drama, Family            ",hindi
7957,tt8085460,Malinteso,2016,5.0,6.6,8.0,"Short, Comedy            ",malayalam
7958,tt0058925,Atithi,1966,112.0,8.3,43.0,Drama            ,bengali
7959,tt0353744,Miss Stella,1991,0.0,0.0,0.0,-,malayalam
7960,tt0239977,Shethno Salo,1949,0.0,0.0,0.0,-,gujarati
7961,tt0489582,Utthaan,2006,180.0,4.2,31.0,"Drama, Romance, Thriller            ",hindi
7962,tt3949630,Anukshanam,2014,82.0,6.5,1206.0,"Crime, Thriller            ",telugu
7963,tt4947084,Anarkali,2015,160.0,6.9,1773.0,"Drama, Musical, Romance            ",malayalam
7964,tt0234721,Shivakanye,1984,118.0,0.0,0.0,-,kannada
7965,tt6298112,Kaamwali,2006,0.0,0.0,0.0,Drama            ,hindi
7966,tt3848486,Vahshi Aatma,2001,0.0,0.0,0.0,Horror            ,hindi
7967,tt0187043,Gair Kaanooni,1989,152.0,5.4,87.0,"Action, Comedy, Drama            ",hindi
7968,tt0269838,Seetamalakshmi,1978,0.0,7.9,16.0,"Musical, Drama            ",telugu
7969,tt1436457,Saradaa Ramudu,1980,0.0,8.3,32.0,-,telugu
7970,tt8390282,Mugguru Ammayila Mogudu,1983,127.0,0.0,0.0,Comedy            ,telugu
7971,tt1579583,Jagadeka Veerudu,1996,0.0,6.0,9.0,Family            ,telugu
7972,tt11157680,Bichoo,2007,132.0,0.0,0.0,Thriller            ,urdu
7973,tt5652478,The Great Story of Sodabuddi,2016,154.0,6.5,21.0,"Crime, Drama, Romance            ",kannada
7974,tt0413984,Ek Sapera Ek Lutera,1965,125.0,6.7,15.0,"Action, Comedy, Musical            ",hindi
7975,-,Nishana,2018,0.0,0.0,0.0,"Action, Comedy, Romance            ",punjabi
7976,tt0215126,Rishte Naahte,1965,158.0,6.5,13.0,"Drama, Family            ",hindi
7977,tt0831816,Shiva,2006,160.0,3.9,327.0,"Action, Crime, Drama            ",telugu
7978,tt13603542,Maya - The Lost Mother,2019,123.0,0.0,0.0,Drama            ,bengali
7979,tt11357084,Alif,20192020,39.0,9.3,871.0,Drama            ,urdu
7980,tt1234638,Doli,1965,0.0,0.0,0.0,-,punjabi
7981,tt0355168,Aakasathoru Kilivathil,1996,0.0,0.0,0.0,-,malayalam
7982,tt13005126,Kizhakke Udhiththa Kaadhal,2015,0.0,0.0,0.0,Drama            ,tamil
7983,tt9537346,Ardaas Karaan,2019,140.0,7.7,665.0,Drama            ,punjabi
7984,tt0359614,Loha,1987,153.0,5.9,208.0,"Action, Drama, Thriller            ",hindi
7985,tt0320792,Zindagi,1976,139.0,6.8,26.0,"Drama, Romance            ",hindi
7986,tt7997484,Threads of Hope,2017,9.0,0.0,0.0,"Documentary, Short            ",nepali
7987,tt14229972,Best OF Luck,2016,0.0,0.0,0.0,Romance            ,punjabi
7988,tt0097045,Chandni,1989,186.0,6.8,1630.0,"Drama, Musical, Romance            ",hindi
7989,tt8585734,Midnight Run,2018,15.0,0.0,0.0,"Short, Crime, Drama            ",malayalam
7990,tt12170516,AWE. Adam Rubiks Orginals,2020,0.0,0.0,0.0,"Short, Horror, Drama            ",malayalam
7991,tt7651504,Boxer III,2018,150.0,0.0,0.0,"Drama, Romance, Sport            ",bengali
7992,tt5321708,Sisakti Kaliyaan,1991,0.0,0.0,0.0,Drama            ,hindi
7993,tt8947884,Ki Jaana Mein Kaun,2018,0.0,7.1,7.0,Drama            ,urdu
7994,-,Jungle Cry,2018,117.0,0.0,0.0,"Drama, Sport            ",hindi
7995,tt14230372,Jamila,1964,0.0,0.0,0.0,-,urdu
7996,tt0925056,Adavilo Anna,1997,150.0,5.5,778.0,"Action, Drama            ",telugu
7997,tt0250568,Malathi Madhava,1971,0.0,0.0,0.0,-,kannada
7998,tt14267014,Chandrabhaga,2017,0.0,0.0,0.0,Drama            ,marathi
7999,tt13004766,Manalo Okkadu,2016,144.0,0.0,0.0,Drama            ,telugu
8000,tt3311236,Calapor,2013,120.0,4.5,6.0,Drama            ,hindi
8001,tt6536906,Maanagrakaval Global,1991,150.0,0.0,0.0,Drama            ,tamil
8002,-,Rashna:The Ray of Light,2018,150.0,0.0,0.0,"Mystery, Thriller            ",telugu
8003,tt7550794,Morcha marathi movie,2017,0.0,0.0,0.0,Drama            ,marathi
8004,tt1437586,Andadu Aagadu,1979,0.0,8.1,34.0,-,telugu
8005,tt10840076,Khatakaar,2018,0.0,0.0,0.0,Drama            ,urdu
8006,tt10157692,Kabadi Kabadi,2001,0.0,6.1,7.0,Comedy            ,tamil
8007,tt13179752,Desi Sh*tcom,2020,22.0,9.1,21.0,Comedy            ,oriya
8008,tt3585456,19th January,2014,0.0,7.3,16.0,Drama            ,hindi
8009,tt14148334,Ghauttham,2009,147.0,0.0,0.0,Drama            ,kannada
8010,tt1620964,Shama,1959,0.0,0.0,0.0,Musical            ,urdu
8011,tt6914922,Aalu Magalu,1995,0.0,0.0,0.0,Drama            ,telugu
8012,tt0389781,Bangaru Bommalu,1977,0.0,8.0,32.0,-,telugu
8013,tt11497378,Borunbabur Bondhu,2020,124.0,6.9,81.0,Drama            ,bengali
8014,tt11903728,Kagdi Killa,2014,90.0,0.0,0.0,Drama            ,marathi
8015,tt8171310,Mumal: A prophecy,2016,73.0,6.8,12.0,"Drama, Fantasy, Mystery            ",hindi
8016,tt8302882,Ameerpet 2 America,2018,120.0,5.7,14.0,Romance            ,telugu
8017,tt1287847,Mukhbiir,2008,132.0,6.9,383.0,"Crime, Drama, Mystery            ",hindi
8018,tt0279943,Manavati,1952,0.0,0.0,0.0,"Drama, Musical            ",telugu
8019,tt7361550,Beinteha,2017,0.0,8.1,7.0,Romance            ,urdu
8020,tt5983632,Toh Aani Mee Ek Runanubandh,2016,120.0,0.0,0.0,"Drama, Romance            ",marathi
8021,tt13045272,Nathikal Nanaivathillai,2015,150.0,0.0,0.0,Drama            ,tamil
8022,tt0370279,Anbe Vaa,1966,174.0,7.0,159.0,"Comedy, Romance            ",tamil
8023,tt6974426,Be with Me,2016,120.0,0.0,0.0,"Drama, Romance            ",gujarati
8024,tt2713292,Khushi,2011,0.0,0.0,0.0,"Short, Family            ",nepali
8025,tt0361324,August 15 Rathri,1988,0.0,0.0,0.0,-,telugu
8026,tt0390689,Chitrmala,1998,60.0,5.9,12.0,Musical            ,urdu
8027,tt0245990,Kaali,1980,0.0,6.2,65.0,"Action, Drama            ",telugu
8028,tt0257209,Suvarna Sundari,1957,209.0,6.9,17.0,"Musical, Drama            ",telugu
8029,tt0271827,Thriyathri,1990,0.0,7.9,22.0,Drama            ,malayalam
8030,tt5163858, Madam Secretary,20142019,43.0,7.6,277.0,Drama            ,nepali
8031,tt0053035,Main Nashe Men Hoon,1959,0.0,6.7,59.0,"Drama, Family, Comedy            ",hindi
8032,tt0267523,Ghar Sansar,1942,0.0,0.0,0.0,-,hindi
8033,tt2487394,Rebel,2012,0.0,0.0,0.0,Action            ,kannada
8034,tt0355942,Ranger,1997,0.0,0.0,0.0,-,malayalam
8035,tt4112354,Rough,2014,180.0,4.9,95.0,Romance            ,telugu
8036,tt7943162,Semma,2018,123.0,4.8,117.0,"Comedy, Drama            ",tamil
8037,tt0359619,Love 86,1986,145.0,5.8,85.0,"Drama, Romance            ",hindi
8038,tt1566582,Lek Chalali Sasarla,1984,0.0,6.8,5.0,Drama            ,marathi
8039,tt1575679,Simha Raasi,2001,152.0,5.7,19.0,Family            ,telugu
8040,tt1068956,Khuda Kay Liye,2007,168.0,8.4,9115.0,Drama            ,oriya
8041,tt0412525,Bollywood Sirens: Aishwarya's Greatest Hits,2003,0.0,6.5,15.0,Music            ,oriya
8042,tt0277633,Chuzhi,1973,114.0,0.0,0.0,-,malayalam
8043,tt2650538,Swaarangi,2015,106.0,7.5,60.0,"Adventure, Crime, Drama            ",oriya
8044,tt5147626,Chaayam Poosiya Veedu,2015,101.0,5.0,76.0,"Drama, Mystery            ",malayalam
8045,tt0064528,Jyoti,1969,0.0,6.2,6.0,"Drama, Family            ",hindi
8046,tt2306721,Second Marriage Dot Com,2012,130.0,7.5,55.0,Drama            ,hindi
8047,tt10019402,Finals,2019,122.0,7.1,301.0,"Drama, Sport            ",malayalam
8048,tt6198236,Parashmoni,1968,0.0,0.0,0.0,Drama            ,bengali
8049,tt0111308,Suhaag,1994,145.0,5.7,1720.0,"Action, Comedy, Drama            ",hindi
8050,tt5484000,Hunger & Love: Tobu O Bhalobasha,2017,90.0,0.0,0.0,Drama            ,bengali
8051,tt1060249,The Legend of Drona,2008,138.0,2.0,2415.0,"Action, Adventure, Fantasy            ",hindi
8052,tt0779754,Prardhana,1991,0.0,0.0,0.0,Drama            ,telugu
8053,tt1455675,Maarg,1992,0.0,4.1,16.0,Drama            ,hindi
8054,tt0350525,Prema Sikharam,1992,0.0,6.3,6.0,"Comedy, Drama, Family            ",telugu
8055,-,Roop Nagar Ke Cheetey,2021,0.0,0.0,0.0,-,marathi
8056,tt0280993,Ninaivellam Nitya,1982,118.0,6.0,26.0,-,tamil
8057,tt1948150,Singham,2011,143.0,6.8,14495.0,"Action, Crime, Drama            ",gujarati
8058,tt5467702,1982 - A Love Marriage,2017,113.0,5.4,103.0,Comedy            ,hindi
8059,tt3681434,Ettuthikkum Madhayaanai,2015,119.0,4.2,12.0,-,tamil
8060,tt11596922,Plus Two Class,2019,0.0,8.4,44.0,"Comedy, Short            ",malayalam
8061,tt4946282,Nirankush,2013,0.0,0.0,0.0,"Action, Thriller            ",hindi
8062,tt0416874,Jay Jay,2003,156.0,5.7,322.0,Romance            ,telugu
8063,tt1519250,Asadharan,1977,0.0,6.7,11.0,Drama            ,bengali
8064,tt0352207,Bheekaran,1988,0.0,0.0,0.0,-,malayalam
8065,tt0257845,Kuttavali,1970,91.0,0.0,0.0,-,malayalam
8066,tt0087492,Jaag Utha Insan,1984,0.0,6.2,68.0,"Drama, Family            ",hindi
8067,tt10011164,Chhand Priticha,2017,134.0,0.0,0.0,-,marathi
8068,tt10773736,Bewafa Ki Khatir,1993,0.0,0.0,0.0,Drama            ,hindi
8069,tt13448254,Balcony,2020,96.0,0.0,0.0,"Drama, Thriller            ",malayalam
8070,tt1796604,Sanmanasullavan Appukuttan,2009,0.0,0.0,0.0,"Comedy, Drama            ",malayalam
8071,tt11569680,Gujjubhai 3,2020,0.0,0.0,0.0,Drama            ,gujarati
8072,tt3818956,Mujhe Jeene Do,2014,51.0,0.0,0.0,Family            ,hindi
8073,tt0984112,Savalee,2007,0.0,6.6,10.0,Drama            ,marathi
8074,-,Priyan Ottathilanu,2018,0.0,0.0,0.0,Comedy            ,malayalam
8075,tt8274428,O Rangreza,20172018,0.0,8.0,37.0,Drama            ,urdu
8076,tt1360879,Nanna Prathigne,1985,0.0,0.0,0.0,-,kannada
8077,tt2613222,Haqdaar,1981,0.0,0.0,0.0,Action            ,hindi
8078,tt2573214,Nostalgia Musical,2011,4.0,7.5,6.0,"Short, Drama, Music            ",nepali
8079,tt14263208,Maryada,2010,0.0,0.0,0.0,Drama            ,bengali
8080,tt6437854,Mohua,1966,0.0,0.0,0.0,Fantasy            ,bengali
8081,tt8126568,Kalki,2017,20.0,0.0,0.0,Short            ,malayalam
8082,tt6201292,Bairavaa,2017,169.0,5.8,8081.0,"Action, Thriller            ",tamil
8083,tt0263861,Pethamdaarlu,1971,0.0,0.0,0.0,Drama            ,telugu
8084,tt6513002,Chalte Chalte,1979,0.0,0.0,0.0,Comedy            ,urdu
8085,tt0268621,Sawan Aya Re,1949,0.0,0.0,0.0,-,hindi
8086,tt1516106,My Friend,1974,0.0,0.0,0.0,Action            ,hindi
8087,tt4613562, Dirilis: Ertugrul,20142019,120.0,9.0,160.0,"Action, Adventure, Drama            ",oriya
8088,tt1514446,Third Person Singular Number,2009,124.0,7.1,2547.0,Drama            ,bengali
8089,tt11541644,Amruth Apartments,2021,0.0,0.0,0.0,Drama            ,kannada
8090,tt5332310,Aalroopangal,2016,135.0,5.1,14.0,Drama            ,malayalam
8091,tt1442481,"#73, Shaanthi Nivaasa",2007,157.0,7.1,185.0,"Drama, Family, Musical            ",kannada
8092,tt10133452,Natth,2000,0.0,0.0,0.0,Drama            ,hindi
8093,tt4884536,Dulhan Chand Raaton Ki,2005,0.0,0.0,0.0,Thriller            ,hindi
