date,datetime,cash_type,card,money,coffee_name
2024-03-01,2024-03-01 10:15:50.520,card,1,38.7,Latte
2024-03-01,2024-03-01 12:19:22.539,card,2,38.7,Hot Chocolate
2024-03-01,2024-03-01 12:20:18.089,card,2,38.7,Hot Chocolate
2024-03-01,2024-03-01 13:46:33.006,card,3,28.9,Americano
2024-03-01,2024-03-01 13:48:14.626,card,4,38.7,Latte
2024-03-01,2024-03-01 15:39:47.726,card,5,33.8,Americano with Milk
2024-03-01,2024-03-01 16:19:02.756,card,6,38.7,Hot Chocolate
2024-03-01,2024-03-01 18:39:03.580,card,7,33.8,Americano with Milk
2024-03-01,2024-03-01 19:22:01.762,card,8,38.7,Cocoa
2024-03-01,2024-03-01 19:23:15.887,card,8,33.8,Americano with Milk
2024-03-01,2024-03-01 19:29:17.391,card,9,33.8,Americano with Milk
2024-03-02,2024-03-02 10:22:06.957,card,10,28.9,Americano
2024-03-02,2024-03-02 10:30:35.668,cash,,40.0,Latte
2024-03-02,2024-03-02 10:41:41.249,card,11,33.8,Americano with Milk
2024-03-02,2024-03-02 11:59:45.484,card,12,33.8,Americano with Milk
2024-03-02,2024-03-02 14:38:35.535,card,13,28.9,Americano
2024-03-02,2024-03-02 16:37:24.475,card,14,33.8,Americano with Milk
2024-03-02,2024-03-02 17:34:54.969,card,4,28.9,Americano
2024-03-03,2024-03-03 10:10:43.981,cash,,40.0,Latte
2024-03-03,2024-03-03 10:27:18.561,card,15,38.7,Latte
2024-03-03,2024-03-03 11:33:56.118,card,16,28.9,Cortado
2024-03-03,2024-03-03 12:26:56.098,card,12,28.9,Americano
2024-03-03,2024-03-03 13:09:36.321,card,17,38.7,Hot Chocolate
2024-03-03,2024-03-03 17:06:40.271,card,18,38.7,Cocoa
2024-03-03,2024-03-03 17:08:45.895,card,19,28.9,Cortado
2024-03-03,2024-03-03 18:03:23.369,card,20,33.8,Americano with Milk
2024-03-03,2024-03-03 18:04:27.946,card,20,33.8,Americano with Milk
2024-03-03,2024-03-03 18:08:04.959,card,20,38.7,Hot Chocolate
2024-03-04,2024-03-04 10:03:51.994,card,1,38.7,Latte
2024-03-04,2024-03-04 10:54:50.958,card,21,38.7,Latte
2024-03-04,2024-03-04 11:05:16.184,card,12,33.8,Americano with Milk
2024-03-04,2024-03-04 14:04:37.734,card,22,24.0,Espresso
2024-03-05,2024-03-05 09:59:52.651,card,1,38.7,Latte
2024-03-05,2024-03-05 14:34:55.963,card,23,38.7,Latte
2024-03-05,2024-03-05 17:34:06.043,card,24,38.7,Latte
2024-03-05,2024-03-05 17:35:25.021,card,25,38.7,Hot Chocolate
2024-03-05,2024-03-05 17:36:28.571,card,26,38.7,Cocoa
2024-03-05,2024-03-05 17:37:13.659,card,27,38.7,Hot Chocolate
2024-03-05,2024-03-05 17:38:09.354,card,9,38.7,Hot Chocolate
2024-03-05,2024-03-05 17:56:15.776,card,28,28.9,Cortado
2024-03-05,2024-03-05 18:01:31.242,card,28,38.7,Hot Chocolate
2024-03-06,2024-03-06 12:30:27.089,cash,,35.0,Americano with Milk
2024-03-06,2024-03-06 13:24:07.667,card,12,28.9,Americano
2024-03-06,2024-03-06 13:25:14.351,card,12,28.9,Cortado
2024-03-06,2024-03-06 14:52:01.761,card,29,38.7,Cappuccino
2024-03-06,2024-03-06 14:53:18.344,card,29,38.7,Cappuccino
2024-03-07,2024-03-07 10:08:58.945,cash,,40.0,Latte
2024-03-07,2024-03-07 10:18:40.543,card,30,38.7,Hot Chocolate
2024-03-07,2024-03-07 11:03:58.976,card,31,38.7,Latte
2024-03-07,2024-03-07 11:25:43.977,cash,,40.0,Latte
2024-03-07,2024-03-07 15:40:22.606,card,32,28.9,Americano
2024-03-07,2024-03-07 15:41:28.784,card,33,33.8,Americano with Milk
2024-03-08,2024-03-08 10:34:41.283,card,12,28.9,Cortado
2024-03-08,2024-03-08 12:22:28.653,card,34,38.7,Cappuccino
2024-03-08,2024-03-08 13:53:02.042,card,35,28.9,Americano
2024-03-08,2024-03-08 14:44:12.686,card,12,28.9,Americano
2024-03-08,2024-03-08 14:45:11.048,card,33,28.9,Americano
2024-03-08,2024-03-08 14:46:11.155,card,12,33.8,Americano with Milk
2024-03-08,2024-03-08 18:57:51.451,card,36,38.7,Latte
2024-03-08,2024-03-08 18:59:24.941,card,37,38.7,Latte
2024-03-09,2024-03-09 11:49:37.292,cash,,40.0,Hot Chocolate
2024-03-09,2024-03-09 12:05:15.559,card,38,24.0,Espresso
2024-03-09,2024-03-09 12:07:38.275,card,39,28.9,Americano
2024-03-09,2024-03-09 12:09:47.714,card,12,38.7,Cappuccino
2024-03-09,2024-03-09 12:13:03.521,card,40,28.9,Americano
2024-03-09,2024-03-09 12:14:26.458,card,40,28.9,Americano
2024-03-09,2024-03-09 13:09:22.229,card,41,38.7,Latte
2024-03-09,2024-03-09 13:41:06.167,card,42,33.8,Americano with Milk
2024-03-09,2024-03-09 13:53:10.408,card,43,28.9,Cortado
2024-03-09,2024-03-09 13:54:36.828,card,43,38.7,Cappuccino
2024-03-09,2024-03-09 14:08:01.829,card,9,33.8,Americano with Milk
2024-03-09,2024-03-09 14:26:52.873,card,44,38.7,Hot Chocolate
2024-03-09,2024-03-09 19:17:57.572,card,9,38.7,Cappuccino
2024-03-09,2024-03-09 19:19:10.084,card,9,38.7,Hot Chocolate
2024-03-10,2024-03-10 07:44:18.538,cash,,30.0,Americano
2024-03-10,2024-03-10 07:45:29.441,cash,,35.0,Americano with Milk
2024-03-10,2024-03-10 10:06:02.960,cash,,40.0,Latte
2024-03-10,2024-03-10 11:19:20.764,card,45,24.0,Espresso
2024-03-10,2024-03-10 17:51:03.048,cash,,35.0,Americano with Milk
2024-03-10,2024-03-10 19:34:00.478,card,46,38.7,Latte
2024-03-10,2024-03-10 19:35:54.712,card,46,28.9,Cortado
2024-03-11,2024-03-11 10:18:46.724,cash,,40.0,Latte
2024-03-11,2024-03-11 11:24:15.022,cash,,40.0,Cappuccino
2024-03-11,2024-03-11 11:24:51.565,cash,,30.0,Cortado
2024-03-11,2024-03-11 11:26:44.221,cash,,30.0,Americano
2024-03-11,2024-03-11 11:32:58.781,card,35,38.7,Cappuccino
2024-03-11,2024-03-11 16:24:26.401,card,47,28.9,Americano
2024-03-11,2024-03-11 16:25:45.664,card,47,38.7,Latte
2024-03-11,2024-03-11 16:50:49.608,card,48,28.9,Cortado
2024-03-12,2024-03-12 10:15:00.297,cash,,40.0,Latte
2024-03-12,2024-03-12 10:15:34.543,card,33,28.9,Americano
2024-03-12,2024-03-12 10:16:24.886,card,33,28.9,Cortado
2024-03-12,2024-03-12 11:20:45.632,card,49,38.7,Hot Chocolate
2024-03-12,2024-03-12 12:46:23.275,card,4,33.8,Americano with Milk
2024-03-12,2024-03-12 12:47:26.027,card,4,28.9,Americano
2024-03-12,2024-03-12 16:15:43.325,card,50,28.9,Americano
2024-03-13,2024-03-13 11:06:43.038,card,48,38.7,Hot Chocolate
2024-03-13,2024-03-13 11:48:16.753,card,4,28.9,Americano
2024-03-13,2024-03-13 12:18:06.336,card,51,28.9,Americano
2024-03-13,2024-03-13 12:19:05.128,card,51,28.9,Americano
2024-03-13,2024-03-13 12:34:30.315,cash,,25.0,Espresso
2024-03-13,2024-03-13 14:26:40.875,card,52,33.8,Americano with Milk
2024-03-13,2024-03-13 15:40:22.261,card,53,24.0,Espresso
2024-03-13,2024-03-13 15:41:20.424,card,53,24.0,Espresso
2024-03-13,2024-03-13 16:47:09.373,card,54,24.0,Espresso
2024-03-14,2024-03-14 10:02:12.241,cash,,40.0,Latte
2024-03-14,2024-03-14 10:28:33.017,card,55,38.7,Latte
2024-03-14,2024-03-14 10:29:34.283,card,55,38.7,Hot Chocolate
2024-03-14,2024-03-14 13:27:29.536,card,12,28.9,Cortado
2024-03-14,2024-03-14 13:28:24.527,card,12,28.9,Americano
2024-03-14,2024-03-14 13:51:59.905,card,56,33.8,Americano with Milk
2024-03-14,2024-03-14 13:52:56.248,card,57,24.0,Espresso
2024-03-14,2024-03-14 15:20:38.367,card,58,38.7,Latte
2024-03-14,2024-03-14 16:04:09.506,card,59,33.8,Americano with Milk
2024-03-14,2024-03-14 16:54:38.202,card,50,24.0,Espresso
2024-03-14,2024-03-14 18:58:55.854,card,19,38.7,Hot Chocolate
2024-03-14,2024-03-14 19:00:08.663,card,12,28.9,Cortado
2024-03-15,2024-03-15 10:02:16.533,cash,,40.0,Latte
2024-03-15,2024-03-15 10:53:02.180,card,60,38.7,Hot Chocolate
2024-03-15,2024-03-15 18:19:27.922,card,12,28.9,Americano
2024-03-16,2024-03-16 12:06:55.209,card,61,33.8,Americano with Milk
2024-03-16,2024-03-16 12:07:53.915,card,61,28.9,Americano
2024-03-16,2024-03-16 15:58:18.458,card,9,28.9,Cortado
2024-03-16,2024-03-16 16:03:21.738,card,9,28.9,Cortado
2024-03-16,2024-03-16 16:04:11.444,card,12,28.9,Cortado
2024-03-16,2024-03-16 17:58:07.241,card,62,33.8,Americano with Milk
2024-03-17,2024-03-17 10:10:21.399,cash,,40.0,Latte
2024-03-17,2024-03-17 12:55:26.065,card,63,28.9,Cortado
2024-03-18,2024-03-18 11:17:59.671,card,64,28.9,Cortado
2024-03-18,2024-03-18 15:31:39.725,card,3,28.9,Americano
2024-03-18,2024-03-18 15:32:38.239,card,3,28.9,Americano
2024-03-18,2024-03-18 15:33:36.708,card,3,28.9,Americano
2024-03-19,2024-03-19 10:20:25.996,cash,,30.0,Cortado
2024-03-19,2024-03-19 14:02:21.536,card,65,38.7,Latte
2024-03-19,2024-03-19 14:03:19.765,card,65,38.7,Latte
2024-03-19,2024-03-19 15:04:36.309,card,49,38.7,Hot Chocolate
2024-03-19,2024-03-19 16:53:48.706,card,66,33.8,Americano with Milk
2024-03-19,2024-03-19 19:26:32.677,cash,,40.0,Hot Chocolate
2024-03-20,2024-03-20 11:41:16.403,card,12,28.9,Cortado
2024-03-20,2024-03-20 12:21:07.728,cash,,40.0,Latte
2024-03-20,2024-03-20 12:30:48.968,card,49,28.9,Cortado
2024-03-20,2024-03-20 13:16:47.394,card,67,38.7,Cappuccino
2024-03-20,2024-03-20 16:42:38.117,card,50,38.7,Cocoa
2024-03-20,2024-03-20 17:50:28.781,card,68,38.7,Latte
2024-03-21,2024-03-21 10:18:56.977,cash,,40.0,Cappuccino
2024-03-21,2024-03-21 12:25:09.194,card,12,28.9,Cortado
2024-03-21,2024-03-21 12:26:17.428,card,12,38.7,Cappuccino
2024-03-21,2024-03-21 17:21:01.453,cash,,30.0,Americano
2024-03-21,2024-03-21 17:22:01.353,card,12,28.9,Cortado
2024-03-21,2024-03-21 19:20:36.508,card,69,38.7,Latte
2024-03-22,2024-03-22 10:35:53.619,card,70,33.8,Americano with Milk
2024-03-22,2024-03-22 13:29:20.343,card,71,33.8,Americano with Milk
2024-03-22,2024-03-22 16:15:14.448,cash,,40.0,Cappuccino
2024-03-22,2024-03-22 17:17:03.724,card,12,28.9,Americano
2024-03-22,2024-03-22 17:17:58.991,card,12,24.0,Espresso
2024-03-22,2024-03-22 17:20:49.490,card,50,28.9,Americano
2024-03-23,2024-03-23 10:43:59.559,card,72,38.7,Latte
2024-03-23,2024-03-23 10:45:07.157,card,73,33.8,Americano with Milk
2024-03-23,2024-03-23 13:10:07.661,card,74,38.7,Cappuccino
2024-03-23,2024-03-23 13:11:12.230,card,74,38.7,Cocoa
2024-03-23,2024-03-23 14:44:41.276,card,75,33.8,Americano with Milk
2024-03-23,2024-03-23 15:47:19.062,card,76,38.7,Latte
2024-03-23,2024-03-23 15:49:33.813,card,76,33.8,Americano with Milk
2024-03-23,2024-03-23 16:00:58.386,card,9,28.9,Cortado
2024-03-24,2024-03-24 10:03:56.005,cash,,40.0,Latte
2024-03-24,2024-03-24 18:45:08.397,card,77,38.7,Latte
2024-03-25,2024-03-25 10:31:47.250,card,9,38.7,Latte
2024-03-25,2024-03-25 11:16:25.671,cash,,35.0,Americano with Milk
2024-03-25,2024-03-25 14:27:09.163,card,78,38.7,Latte
2024-03-25,2024-03-25 14:29:25.343,card,17,38.7,Latte
2024-03-25,2024-03-25 18:37:30.650,card,24,33.8,Americano with Milk
2024-03-25,2024-03-25 19:34:24.542,card,79,38.7,Cappuccino
2024-03-26,2024-03-26 10:35:49.679,card,55,38.7,Cocoa
2024-03-26,2024-03-26 10:36:36.151,card,55,38.7,Latte
2024-03-26,2024-03-26 10:42:30.170,card,80,38.7,Latte
2024-03-26,2024-03-26 11:11:47.335,card,9,28.9,Cortado
2024-03-26,2024-03-26 13:35:52.773,card,3,28.9,Americano
2024-03-26,2024-03-26 13:36:49.644,card,32,28.9,Cortado
2024-03-26,2024-03-26 13:37:59.723,card,59,28.9,Cortado
2024-03-26,2024-03-26 13:57:53.677,card,50,28.9,Americano
2024-03-26,2024-03-26 15:48:02.270,card,81,38.7,Latte
2024-03-26,2024-03-26 18:33:38.568,card,24,38.7,Latte
2024-03-26,2024-03-26 18:34:54.648,card,9,38.7,Hot Chocolate
2024-03-27,2024-03-27 11:04:51.174,card,3,28.9,Cortado
2024-03-27,2024-03-27 11:05:58.236,card,3,33.8,Americano with Milk
2024-03-27,2024-03-27 12:57:00.462,card,82,33.8,Americano with Milk
2024-03-27,2024-03-27 13:35:20.039,card,83,38.7,Hot Chocolate
2024-03-27,2024-03-27 14:22:31.662,card,12,38.7,Cappuccino
2024-03-27,2024-03-27 14:23:35.380,card,12,28.9,Americano
2024-03-27,2024-03-27 18:30:11.833,card,84,28.9,Cortado
2024-03-27,2024-03-27 19:31:12.442,cash,,40.0,Latte
2024-03-28,2024-03-28 14:24:47.092,card,85,28.9,Cortado
2024-03-28,2024-03-28 17:24:46.244,card,12,28.9,Cortado
2024-03-28,2024-03-28 17:27:05.304,card,12,28.9,Americano
2024-03-28,2024-03-28 17:32:44.652,card,86,38.7,Latte
2024-03-29,2024-03-29 10:56:19.495,card,87,38.7,Latte
2024-03-29,2024-03-29 12:34:17.383,card,88,38.7,Cappuccino
2024-03-29,2024-03-29 12:41:32.125,card,88,38.7,Cappuccino
2024-03-29,2024-03-29 13:22:44.618,cash,,40.0,Cappuccino
2024-03-30,2024-03-30 11:59:19.854,card,69,38.7,Latte
2024-03-30,2024-03-30 13:49:25.815,cash,,40.0,Cappuccino
2024-03-30,2024-03-30 16:12:31.786,card,17,38.7,Latte
2024-03-30,2024-03-30 16:36:40.513,card,9,38.7,Latte
2024-03-30,2024-03-30 16:37:57.553,card,9,33.8,Americano with Milk
2024-03-31,2024-03-31 10:40:04.523,card,89,38.7,Cappuccino
2024-03-31,2024-03-31 19:36:45.000,cash,,30.0,Americano
2024-04-01,2024-04-01 10:28:47.601,card,4,28.9,Americano
2024-04-01,2024-04-01 10:29:42.318,card,4,33.8,Americano with Milk
2024-04-01,2024-04-01 10:30:43.735,card,4,33.8,Americano with Milk
2024-04-01,2024-04-01 11:15:43.836,card,9,33.8,Americano with Milk
2024-04-01,2024-04-01 17:01:42.924,cash,,40.0,Cappuccino
2024-04-01,2024-04-01 18:18:42.372,card,24,33.8,Americano with Milk
2024-04-01,2024-04-01 18:45:27.436,card,90,38.7,Hot Chocolate
2024-04-02,2024-04-02 10:01:14.022,card,1,38.7,Latte
2024-04-02,2024-04-02 16:18:34.169,card,3,28.9,Americano
2024-04-02,2024-04-02 16:19:28.460,card,3,28.9,Cortado
2024-04-02,2024-04-02 19:59:31.942,cash,,40.0,Cappuccino
2024-04-03,2024-04-03 10:19:13.644,card,3,28.9,Cortado
2024-04-03,2024-04-03 10:20:07.655,card,3,28.9,Americano
2024-04-03,2024-04-03 13:12:05.367,card,12,38.7,Cappuccino
2024-04-03,2024-04-03 15:36:11.735,cash,,30.0,Cortado
2024-04-04,2024-04-04 10:44:55.988,card,91,38.7,Latte
2024-04-04,2024-04-04 11:26:38.085,card,92,38.7,Latte
2024-04-04,2024-04-04 11:27:48.411,card,93,38.7,Cappuccino
2024-04-04,2024-04-04 12:23:02.216,card,94,28.9,Cortado
2024-04-04,2024-04-04 19:42:07.740,cash,,40.0,Latte
2024-04-05,2024-04-05 10:40:42.728,card,95,28.9,Americano
2024-04-05,2024-04-05 10:42:06.204,card,12,28.9,Americano
2024-04-05,2024-04-05 11:06:14.643,card,96,28.9,Cortado
2024-04-05,2024-04-05 12:14:27.975,card,97,33.8,Americano with Milk
2024-04-05,2024-04-05 14:23:40.387,card,98,38.7,Latte
2024-04-05,2024-04-05 14:24:50.417,card,98,28.9,Cortado
2024-04-05,2024-04-05 15:30:50.383,cash,,40.0,Latte
2024-04-05,2024-04-05 15:54:15.768,cash,,40.0,Cappuccino
2024-04-05,2024-04-05 15:55:30.947,cash,,30.0,Americano
2024-04-05,2024-04-05 16:17:43.975,cash,,40.0,Cocoa
2024-04-05,2024-04-05 16:18:23.558,card,3,24.0,Espresso
2024-04-06,2024-04-06 12:32:31.398,card,99,33.8,Americano with Milk
2024-04-06,2024-04-06 14:13:18.733,card,40,38.7,Cappuccino
2024-04-06,2024-04-06 14:14:27.029,card,40,28.9,Americano
2024-04-06,2024-04-06 14:49:50.183,card,9,38.7,Latte
2024-04-07,2024-04-07 10:12:53.204,card,91,38.7,Latte
2024-04-07,2024-04-07 12:44:31.936,card,40,38.7,Cappuccino
2024-04-07,2024-04-07 12:46:05.118,card,40,38.7,Cappuccino
2024-04-07,2024-04-07 14:16:24.949,card,100,28.9,Cortado
2024-04-07,2024-04-07 14:17:30.628,card,100,24.0,Espresso
2024-04-07,2024-04-07 18:01:16.608,card,101,38.7,Hot Chocolate
2024-04-07,2024-04-07 18:02:03.878,card,101,33.8,Americano with Milk
2024-04-08,2024-04-08 10:58:21.106,card,102,33.8,Americano with Milk
2024-04-08,2024-04-08 10:59:27.558,card,103,38.7,Cappuccino
2024-04-08,2024-04-08 11:01:20.464,card,12,28.9,Americano
2024-04-08,2024-04-08 11:04:47.030,card,104,38.7,Cappuccino
2024-04-08,2024-04-08 12:54:25.897,cash,,25.0,Espresso
2024-04-08,2024-04-08 15:43:36.881,cash,,35.0,Americano with Milk
2024-04-08,2024-04-08 16:41:37.806,card,17,38.7,Latte
