"ID";"CommonName";"SeriesAmount";"global_id";"FilmType";"FrameFormat";"Filmino";"Duration";"Year";"ProducingCountry";"FilmStudio";"IsColor";"AgeRestrictions";"CopyQuality";"DigitalVersion";
"Код";"Название";"Количество серий";"global_id";"Тип фильма";"Формат кадра";"Сведения о фильме";"Длительность";"Год выпуска";"Страна";"Студия";"Цветность";"Возрастные ограничения";"Категория качества копии";"Наличие электронной версии копии";
"574";"Волчок";"1";"170804950";"анимационный";"широкоэкранный";"";"nested data";"1985";"nested data";"nested data";"цветной";"0+";"2";"нет";
"575";"Волшебная палочка";"1";"170804951";"анимационный";"широкоэкранный";"";"nested data";"1972";"nested data";"nested data";"цветной";"0+";"2, 3";"нет";
"576";"Волшебное лекарство";"1";"170804953";"анимационный";"широкоэкранный";"";"nested data";"1982";"nested data";"nested data";"цветной";"0+";"2";"нет";
"577";"Волшебное озеро";"1";"170804954";"анимационный";"широкоэкранный";"";"nested data";"1979";"nested data";"nested data";"цветной";"0+";"2, 3";"нет";
"578";"Волшебные фонарики";"1";"170804955";"анимационный";"широкоэкранный";"кукольный";"nested data";"1973";"nested data";"nested data";"цветной";"0+";"2, 3";"нет";
"579";"Воспоминание";"1";"170804956";"анимационный";"широкоэкранный";"";"nested data";"1987";"nested data";"nested data";"цветной";"0+";"1, 2";"нет";
"580";"Вперед, время!";"1";"170804957";"анимационный";"широкоэкранный";"";"nested data";"1978";"nested data";"nested data";"цветной";"12+";"3";"нет";
"581";"В порту";"1";"170804958";"анимационный";"широкоэкранный";"";"nested data";"1975";"nested data";"nested data";"цветной";"0+";"2, 3";"нет";
"582";"Времена года";"1";"170804959";"анимационный";"широкоэкранный";"";"nested data";"1969";"nested data";"nested data";"цветной";"12+";"1, 2";"нет";
"583";"Всех поймал!";"1";"170804961";"анимационный";"широкоэкранный";"";"nested data";"1989";"nested data";"nested data";"цветной";"0+";"1, 2, 3";"нет";
"584";"Всё наоборот";"1";"170804962";"анимационный";"широкоэкранный";"кукольный";"nested data";"1974";"nested data";"nested data";"цветной";"0+";"2";"нет";
"585";"Второе я";"1";"170804963";"анимационный";"широкоэкранный";"";"nested data";"1989";"nested data";"nested data";"цветной";"12+";"1";"нет";
"586";"Выкрутасы";"1";"170804964";"анимационный";"широкоэкранный";"кукольный";"nested data";"1987";"nested data";"nested data";"цветной";"12+";"1, 2, 3";"нет";
"587";"Выше голову";"1";"170804965";"анимационный";"широкоэкранный";"";"nested data";"1972";"nested data";"nested data";"цветной";"12+";"2";"нет";
"588";"Генерал Топтыгин";"1";"170804966";"анимационный";"широкоэкранный";"";"nested data";"1971";"nested data";"nested data";"цветной";"0+";"3";"нет";
"589";"Геракл у Адмета";"1";"170804967";"анимационный";"широкоэкранный";"";"nested data";"1986";"nested data";"nested data";"цветной";"0+";"2, 3";"нет";
"590";"Гирлянда из малышей";"1";"170804969";"анимационный";"широкоэкранный";"";"nested data";"1983";"nested data";"nested data";"цветной";"0+";"2";"нет";
"591";"Говорящие руки Траванкора";"1";"170804970";"анимационный";"широкоэкранный";"";"nested data";"1981";"nested data";"nested data";"цветной";"12+";"2";"нет";
"592";"Голубой щенок";"1";"170804971";"анимационный";"широкоэкранный";"";"nested data";"1976";"nested data";"nested data";"цветной";"0+";"3";"нет";
"593";"Гора Динозавров";"1";"170804972";"анимационный";"широкоэкранный";"";"nested data";"1967";"nested data";"nested data";"цветной";"12+";"2, 3";"нет";
"594";"Горе не беда";"1";"170804973";"анимационный";"широкоэкранный";"";"nested data";"1983";"nested data";"nested data";"цветной";"0+";"2, 3";"нет";
"595";"Горный мастер";"1";"170804974";"анимационный";"широкоэкранный";"";"nested data";"1978";"nested data";"nested data";"цветной";"0+";"2, 3";"нет";
"1136";"Чучело-мяучело";"1";"170804975";"анимационный";"широкоэкранный";"";"nested data";"1982";"nested data";"nested data";"цветной";"0+";"1, 2, 3";"нет";
"1137";"Шайбу, шайбу!";"1";"170804977";"анимационный";"широкоэкранный";"";"nested data";"1964";"nested data";"nested data";"цветной";"0+";"2, 3";"нет";
"1138";"Шарик-фонарик";"1";"170804978";"анимационный";"широкоэкранный";"кукольный";"nested data";"1980";"nested data";"nested data";"цветной";"0+";"2";"нет";
"1139";"Шел трамвай 10 номер";"1";"170804979";"анимационный";"широкоэкранный";"";"nested data";"1974";"nested data";"nested data";"цветной";"0+";"2, 3";"нет";
"1140";"Шесть Иванов - шесть капитанов";"1";"170804980";"анимационный";"широкоэкранный";"кукольный";"nested data";"1967";"nested data";"nested data";"цветной";"0+";"2, 3";"нет";
